date,hmax,hmin
2004-10-29,74.07738095238095,67.85416666666667
2004-10-30,74.68452380952381,69.0922619047619
2004-10-31,74.41369047619048,68.35119047619048
2004-11-01,73.7202380952381,67.00892857142857
2004-11-02,75.4077380952381,68.80059523809524
2004-11-03,74.22619047619048,67.82142857142857
2004-11-04,75.27083333333333,68.84821428571429
2004-11-05,73.94940476190476,67.27678571428571
2004-11-06,80.32440476190476,75.07142857142857
2004-11-07,78.3125,73.02083333333333
2004-11-08,76.82738095238095,71.32738095238095
2004-11-09,74.67857142857143,68.97619047619048
2004-11-10,74.17261904761905,68.04464285714286
2004-11-11,81.32738095238095,76.17857142857143
2004-11-12,79.50595238095238,74.5327380952381
2004-11-13,76.13988095238095,70.0297619047619
2004-11-14,79.5952380952381,74.13095238095238
2004-11-15,78.98214285714286,74.01190476190476
2004-11-16,78.76488095238095,72.91666666666667
2004-11-17,78.58630952380952,72.67857142857143
2004-11-18,80.5297619047619,75.02678571428571
2004-11-19,79.98511904761905,74.45833333333333
2004-11-20,76.46130952380952,70.9077380952381
2004-11-21,72.92857142857143,66.96130952380952
2004-11-22,72.08630952380952,65.67857142857143
2004-11-23,69.70833333333333,63.51190476190476
2004-11-24,70.44940476190476,64.05059523809524
2004-11-25,70.74702380952381,64.25892857142857
2004-11-26,72.99404761904762,66.33035714285714
2004-11-27,75.20833333333333,69.13095238095238
2004-11-28,79.64285714285714,73.61607142857143
2004-11-29,78.44642857142857,72.85714285714286
2004-11-30,73.32142857142857,67.3125
2004-12-01,74.33630952380952,68.49107142857143
2004-12-02,74.48809523809524,68.6547619047619
2004-12-03,74.3125,68.33333333333333
2004-12-04,74.20535714285714,68.00595238095238
2004-12-05,75.02380952380952,68.60119047619048
2004-12-06,73.22321428571429,66.41964285714286
2004-12-07,76.58928571428571,70.16369047619048
2004-12-08,75.47321428571429,69.20833333333333
2004-12-09,77.77083333333333,71.69642857142857
2004-12-10,79.05059523809524,73.4702380952381
2004-12-11,76.97321428571429,70.83928571428571
2004-12-12,73.32738095238095,67.2827380952381
2004-12-13,72.40178571428571,65.54166666666667
2004-12-14,71.7172619047619,65.47321428571429
2004-12-15,71.29761904761905,64.66666666666667
2004-12-16,76.2797619047619,69.61309523809524
2004-12-17,79.37797619047619,73.60714285714286
2004-12-18,79.63988095238095,73.7172619047619
2004-12-19,79.51190476190476,73.92857142857143
2004-12-20,81.44940476190476,76.28571428571429
2004-12-21,83.20238095238095,78.0952380952381
2004-12-22,81.84821428571429,76.84821428571429
2004-12-23,79.30952380952381,74.08035714285714
2004-12-24,77.33333333333333,71.66964285714286
2004-12-25,78.875,73.44047619047619
2004-12-26,82.29761904761905,76.48809523809524
2004-12-27,81.00892857142857,75.4375
2004-12-28,78.4702380952381,72.85119047619048
2004-12-29,76.55059523809524,70.26190476190476
2004-12-30,78.46130952380952,72.44345238095238
2004-12-31,78.19345238095238,72.12797619047619
2005-01-01,82.8125,77.48214285714286
2005-01-02,84.72916666666667,80.44940476190476
2005-01-03,85.41666666666667,81.35416666666667
2005-01-04,86.73214285714286,82.95238095238095
2005-01-05,86.35714285714286,81.69940476190476
2005-01-06,85.14583333333333,80.74107142857143
2005-01-07,82.27083333333333,76.80357142857143
2005-01-08,80.6547619047619,75.04464285714286
2005-01-09,84.05059523809524,78.7172619047619
2005-01-10,84.16369047619048,79.52083333333333
2005-01-11,83.89285714285714,79.05654761904762
2005-01-12,85.93452380952381,81.58333333333333
2005-01-13,85.58035714285714,81.41369047619048
2005-01-14,84.78571428571429,80.62797619047619
2005-01-15,83.19345238095238,78.69345238095238
2005-01-16,85.32738095238095,81.33333333333333
2005-01-17,86.125,81.74702380952381
2005-01-18,86.16369047619048,82.23511904761905
2005-01-19,86.94940476190476,82.92857142857143
2005-01-20,87.61309523809524,84.0297619047619
2005-01-21,84.82738095238095,80.10119047619048
2005-01-22,84.01190476190476,79.49404761904762
2005-01-23,83.99107142857143,79.34821428571429
2005-01-24,84.79761904761905,80.50892857142857
2005-01-25,87.17261904761905,83.21130952380952
2005-01-26,89.47916666666667,87.25
2005-01-27,89.03571428571429,86.58928571428571
2005-01-28,85.48511904761905,81.23214285714286
2005-01-29,84.74107142857143,80.25297619047619
2005-01-30,83.72321428571429,78.45535714285714
2005-01-31,84.06547619047619,79.19345238095238
2005-02-01,86.50595238095238,82.60714285714286
2005-02-02,86.79761904761905,83.6547619047619
2005-02-03,85.66666666666667,82.20535714285714
2005-02-04,83.14583333333333,78.69345238095238
2005-02-05,79.58035714285714,74.44345238095238
2005-02-06,78.80357142857143,73.56845238095238
2005-02-07,77.07738095238095,71.26785714285714
2005-02-08,76.35416666666667,70.75595238095238
2005-02-09,76.38095238095238,71.20535714285714
2005-02-10,77.69047619047619,72.56547619047619
2005-02-11,78.23511904761905,72.9702380952381
2005-02-12,77.49107142857143,72.28869047619048
2005-02-13,75.35714285714286,70.12797619047619
2005-02-14,76.92261904761905,71.69642857142857
2005-02-15,76.31845238095238,70.75595238095238
2005-02-16,78.13988095238095,72.77678571428571
2005-02-17,78.0952380952381,73.04761904761905
2005-02-18,79.05952380952381,73.94345238095238
2005-02-19,81.44047619047619,77.00595238095238
2005-02-20,78.95833333333333,73.55357142857143
2005-02-21,77.53869047619048,72.27083333333333
2005-02-22,75.78571428571429,70.74107142857143
2005-02-23,75.51488095238095,69.875
2005-02-24,76.94642857142857,71.64880952380952
2005-02-25,78.61011904761905,72.98511904761905
2005-02-26,81.64285714285714,76.875
2005-02-27,86.44345238095238,83.11011904761905
2005-02-28,83.76785714285714,78.35416666666667
2005-03-01,82.54166666666667,76.875
2005-03-02,84.5922619047619,80.12797619047619
2005-03-03,84.55654761904762,80.1875
2005-03-04,81.35714285714286,76.84821428571429
2005-03-05,79.30952380952381,74.54464285714286
2005-03-06,79.05952380952381,74.2827380952381
2005-03-07,78.98511904761905,74.2202380952381
2005-03-08,81.29464285714286,76.08630952380952
2005-03-09,83.07440476190476,78.00595238095238
2005-03-10,79.94345238095238,74.70833333333333
2005-03-11,79.76488095238095,74.46428571428571
2005-03-12,79.76785714285714,74.69047619047619
2005-03-13,81.07440476190476,76.05654761904762
2005-03-14,85.32738095238095,81.19047619047619
2005-03-15,82.86309523809524,78.49107142857143
2005-03-16,83.4672619047619,78.82142857142857
2005-03-17,83.80059523809524,79.05654761904762
2005-03-18,84.22916666666667,79.7202380952381
2005-03-19,85.11011904761905,80.66071428571429
2005-03-20,85.98214285714286,81.91369047619048
2005-03-21,85.29464285714286,81.0
2005-03-22,85.26190476190476,81.07440476190476
2005-03-23,85.5625,81.11607142857143
2005-03-24,86.12202380952381,82.19047619047619
2005-03-25,83.88392857142857,79.5297619047619
2005-03-26,83.79464285714286,78.86309523809524
2005-03-27,82.83333333333333,78.10119047619048
2005-03-28,80.26785714285714,74.94642857142857
2005-03-29,80.25,75.04166666666667
2005-03-30,81.77083333333333,77.16071428571429
2005-03-31,80.68452380952381,75.80059523809524
2005-04-01,80.76488095238095,74.93452380952381
2005-04-02,82.52083333333333,76.22619047619048
2005-04-03,84.38988095238095,79.32738095238095
2005-04-04,82.27083333333333,77.60714285714286
2005-04-05,80.41964285714286,75.52380952380952
2005-04-06,77.58928571428571,72.12797619047619
2005-04-07,75.44047619047619,70.03869047619048
2005-04-08,73.55654761904762,67.96130952380952
2005-04-09,72.42857142857143,66.88988095238095
2005-04-10,72.52380952380952,66.52380952380952
2005-04-11,71.44642857142857,65.51785714285714
2005-04-12,73.11607142857143,66.66964285714286
2005-04-13,70.95535714285714,64.98809523809524
2005-04-14,71.5,65.36607142857143
2005-04-15,71.30059523809524,65.27083333333333
2005-04-16,72.75,66.82440476190476
2005-04-17,72.86011904761905,66.75595238095238
2005-04-18,72.16964285714286,66.14285714285714
2005-04-19,71.84821428571429,66.3452380952381
2005-04-20,75.57142857142857,69.69642857142857
2005-04-21,78.17559523809524,73.0297619047619
2005-04-22,77.02678571428571,71.41369047619048
2005-04-23,78.10416666666667,72.57142857142857
2005-04-24,77.13988095238095,72.06845238095238
2005-04-25,83.08630952380952,78.14285714285714
2005-04-26,85.50595238095238,81.5
2005-04-27,82.7827380952381,78.7202380952381
2005-04-28,83.41964285714286,79.17857142857143
2005-04-29,83.9047619047619,79.69345238095238
2005-04-30,80.99404761904762,76.76190476190476
2005-05-01,78.69047619047619,73.8422619047619
2005-05-02,76.96428571428571,71.7797619047619
2005-05-03,75.5327380952381,70.0
2005-05-04,74.97321428571429,69.61904761904762
2005-05-05,73.50892857142857,68.05952380952381
2005-05-06,72.28571428571429,66.44940476190476
2005-05-07,72.625,66.5327380952381
2005-05-08,74.01488095238095,68.29464285714286
2005-05-09,75.47321428571429,70.70238095238095
2005-05-10,75.76785714285714,71.08035714285714
2005-05-11,74.82440476190476,69.7172619047619
2005-05-12,72.35119047619048,67.03571428571429
2005-05-13,71.46428571428571,66.19345238095238
2005-05-14,71.38095238095238,66.46130952380952
2005-05-15,71.8125,66.66964285714286
2005-05-16,71.72321428571429,66.72619047619048
2005-05-17,71.42857142857143,65.85119047619048
2005-05-18,70.9047619047619,65.22619047619048
2005-05-19,70.05357142857143,64.3452380952381
2005-05-20,68.89583333333333,63.348214285714285
2005-05-21,70.16666666666667,64.85714285714286
2005-05-22,72.92857142857143,67.87202380952381
2005-05-23,73.53571428571429,68.77380952380952
2005-05-24,76.41964285714286,71.85119047619048
2005-05-25,80.88988095238095,76.1875
2005-05-26,80.29761904761905,75.85714285714286
2005-05-27,78.22619047619048,73.58928571428571
2005-05-28,75.07738095238095,70.45833333333333
2005-05-29,74.07440476190476,69.32738095238095
2005-05-30,73.38095238095238,68.50595238095238
2005-05-31,73.5297619047619,68.69940476190476
2005-06-01,73.125,68.38690476190476
2005-06-02,73.4077380952381,68.33630952380952
2005-06-03,72.80059523809524,67.80654761904762
2005-06-04,71.89880952380952,67.0327380952381
2005-06-05,70.29761904761905,65.40178571428571
2005-06-06,70.64285714285714,65.38095238095238
2005-06-07,70.36607142857143,65.11904761904762
2005-06-08,69.95535714285714,64.61011904761905
2005-06-09,68.88690476190476,63.50595238095238
2005-06-10,68.24404761904762,62.95238095238095
2005-06-11,69.20535714285714,63.848214285714285
2005-06-12,68.86309523809524,63.74107142857143
2005-06-13,68.66666666666667,63.410714285714285
2005-06-14,73.4375,66.91369047619048
2005-06-15,67.9047619047619,61.44047619047619
2005-06-16,69.37797619047619,63.458333333333336
2005-06-17,68.78571428571429,63.24702380952381
2005-06-18,73.23809523809524,67.72321428571429
2005-06-19,75.16666666666667,70.06845238095238
2005-06-20,76.36904761904762,71.20833333333333
2005-06-21,79.1577380952381,75.24107142857143
2005-06-22,78.39880952380952,74.66071428571429
2005-06-23,77.56845238095238,73.5
2005-06-24,76.3125,71.71428571428571
2005-06-25,69.96130952380952,64.39583333333333
2005-06-26,66.18154761904762,60.49702380952381
2005-06-27,69.52380952380952,64.16071428571429
2005-06-28,73.7797619047619,69.33630952380952
2005-06-29,73.83928571428571,69.07440476190476
2005-06-30,71.5327380952381,66.36607142857143
2005-07-01,68.16369047619048,62.86904761904762
2005-07-02,63.285714285714285,57.86309523809524
2005-07-03,64.8422619047619,59.12202380952381
2005-07-04,66.60416666666667,60.794642857142854
2005-07-05,67.4672619047619,61.523809523809526
2005-07-06,72.62202380952381,68.28571428571429
2005-07-07,69.05059523809524,65.16071428571429
2005-07-08,69.18452380952381,64.83630952380952
2005-07-09,67.2202380952381,62.67857142857143
2005-07-10,63.705357142857146,58.642857142857146
2005-07-11,62.20238095238095,56.794642857142854
2005-07-12,63.93154761904762,58.19345238095238
2005-07-13,64.27083333333333,59.035714285714285
2005-07-14,61.916666666666664,56.94642857142857
2005-07-15,61.788690476190474,56.75595238095238
2005-07-16,61.711309523809526,56.5
2005-07-17,67.56547619047619,62.31845238095238
2005-07-18,74.86011904761905,70.70238095238095
2005-07-19,74.12797619047619,69.94940476190476
2005-07-20,69.68452380952381,65.15178571428571
2005-07-21,66.73511904761905,62.11607142857143
2005-07-22,64.98214285714286,59.413690476190474
2005-07-23,67.85416666666667,63.169642857142854
2005-07-24,65.51190476190476,60.714285714285715
2005-07-25,67.35416666666667,62.56845238095238
2005-07-26,66.12797619047619,61.523809523809526
2005-07-27,63.351190476190474,58.125
2005-07-28,62.125,56.767857142857146
2005-07-29,60.1875,54.81547619047619
2005-07-30,57.29761904761905,51.967261904761905
2005-07-31,55.898809523809526,50.592261904761905
2005-08-01,56.5,51.342261904761905
2005-08-02,57.660714285714285,52.49404761904762
2005-08-03,57.333333333333336,52.19642857142857
2005-08-04,56.81547619047619,51.970238095238095
2005-08-05,56.208333333333336,51.42857142857143
2005-08-06,55.55357142857143,50.17261904761905
2005-08-07,56.23809523809524,50.80654761904762
2005-08-08,62.788690476190474,57.839285714285715
2005-08-09,65.70238095238095,61.330357142857146
2005-08-10,59.75595238095238,55.482142857142854
2005-08-11,57.101190476190474,52.285714285714285
2005-08-12,57.57142857142857,52.044642857142854
2005-08-13,55.220238095238095,49.38690476190476
2005-08-14,54.625,48.586309523809526
2005-08-15,53.776785714285715,48.160714285714285
2005-08-16,53.375,48.023809523809526
2005-08-17,53.5,48.63095238095238
2005-08-18,59.51190476190476,53.467261904761905
2005-08-19,62.163690476190474,56.86011904761905
2005-08-20,60.32738095238095,54.94940476190476
2005-08-21,55.163690476190474,50.19345238095238
2005-08-22,52.660714285714285,48.098214285714285
2005-08-23,54.092261904761905,49.50892857142857
2005-08-24,57.36904761904762,51.92261904761905
2005-08-25,60.723214285714285,56.20238095238095
2005-08-26,57.232142857142854,52.06547619047619
2005-08-27,60.50892857142857,55.00892857142857
2005-08-28,56.13392857142857,51.38095238095238
2005-08-29,56.61011904761905,51.75892857142857
2005-08-30,56.61309523809524,51.54761904761905
2005-08-31,62.607142857142854,56.907738095238095
2005-09-01,67.39285714285714,63.24404761904762
2005-09-02,68.58630952380952,64.5297619047619
2005-09-03,62.75892857142857,58.336309523809526
2005-09-04,58.25892857142857,52.68452380952381
2005-09-05,57.95238095238095,51.86607142857143
2005-09-06,54.99404761904762,49.333333333333336
2005-09-07,57.288690476190474,51.24702380952381
2005-09-08,59.291666666666664,53.55654761904762
2005-09-09,57.49107142857143,51.37202380952381
2005-09-10,57.19047619047619,51.69940476190476
2005-09-11,64.12202380952381,57.416666666666664
2005-09-12,74.20238095238095,70.39880952380952
2005-09-13,74.11607142857143,70.20238095238095
2005-09-14,68.1875,63.773809523809526
2005-09-15,65.89285714285714,60.56547619047619
2005-09-16,63.785714285714285,58.782738095238095
2005-09-17,57.961309523809526,52.625
2005-09-18,56.294642857142854,50.88988095238095
2005-09-19,54.13690476190476,48.32440476190476
2005-09-20,51.779761904761905,45.336309523809526
2005-09-21,53.148809523809526,46.836309523809526
2005-09-22,60.291666666666664,54.154761904761905
2005-09-23,66.94940476190476,61.083333333333336
2005-09-24,70.98214285714286,65.83928571428571
2005-09-25,78.39583333333333,74.08333333333333
2005-09-26,81.28571428571429,77.30654761904762
2005-09-27,72.86607142857143,68.01488095238095
2005-09-28,69.4375,64.2827380952381
2005-09-29,69.26785714285714,63.958333333333336
2005-09-30,71.25892857142857,66.12797619047619
2005-10-01,74.13095238095238,68.47619047619048
2005-10-02,68.64583333333333,62.708333333333336
2005-10-03,63.273809523809526,57.29761904761905
2005-10-04,60.160714285714285,54.223214285714285
2005-10-05,71.60119047619048,64.69345238095238
2005-10-06,74.625,68.5297619047619
2005-10-07,67.38988095238095,60.666666666666664
2005-10-08,62.75595238095238,55.13095238095238
2005-10-09,67.12202380952381,60.18452380952381
2005-10-10,63.63988095238095,56.607142857142854
2005-10-11,61.67261904761905,53.63988095238095
2005-10-12,60.68154761904762,52.98511904761905
2005-10-13,63.854166666666664,56.56547619047619
2005-10-14,64.67261904761905,57.19047619047619
2005-10-15,65.9047619047619,58.80357142857143
2005-10-16,65.30357142857143,57.94345238095238
2005-10-17,67.92261904761905,60.705357142857146
2005-10-18,74.25892857142857,68.25595238095238
2005-10-19,73.44345238095238,67.44940476190476
2005-10-20,70.14285714285714,64.29464285714286
2005-10-21,70.33035714285714,64.07440476190476
2005-10-22,73.68452380952381,67.0922619047619
2005-10-23,74.14285714285714,66.87797619047619
2005-10-24,70.47619047619048,62.86309523809524
2005-10-25,70.14880952380952,62.970238095238095
2005-10-26,72.70238095238095,65.69047619047619
2005-10-27,68.82142857142857,61.49702380952381
2005-10-28,67.64880952380952,59.75892857142857
2005-10-29,75.96130952380952,68.6577380952381
2005-10-30,78.55357142857143,72.18452380952381
2005-10-31,76.97916666666667,69.22916666666667
2005-11-01,74.83630952380952,66.81547619047619
2005-11-02,74.9702380952381,66.68154761904762
2005-11-03,74.0952380952381,65.63690476190476
2005-11-04,73.63988095238095,64.7797619047619
2005-11-05,73.17857142857143,64.375
2005-11-06,72.83928571428571,64.07738095238095
2005-11-07,73.81845238095238,64.97916666666667
2005-11-08,74.4047619047619,65.92559523809524
2005-11-09,72.44642857142857,64.20238095238095
2005-11-10,74.23809523809524,66.69642857142857
2005-11-11,73.79166666666667,66.8452380952381
2005-11-12,71.42857142857143,64.35119047619048
2005-11-13,68.4672619047619,61.157738095238095
2005-11-14,65.4672619047619,58.13095238095238
2005-11-15,65.44345238095238,58.160714285714285
2005-11-16,68.4375,60.74702380952381
2005-11-17,73.83333333333333,66.70833333333333
2005-11-18,75.91071428571429,69.29761904761905
2005-11-19,79.49404761904762,73.17261904761905
2005-11-20,73.57440476190476,66.5297619047619
2005-11-21,71.58630952380952,63.717261904761905
2005-11-22,75.56547619047619,68.81845238095238
2005-11-23,75.57142857142857,68.94940476190476
2005-11-24,77.50892857142857,70.88690476190476
2005-11-25,78.7827380952381,73.00297619047619
2005-11-26,77.70833333333333,71.77380952380952
2005-11-27,78.0,72.46130952380952
2005-11-28,73.625,67.18154761904762
2005-11-29,75.66964285714286,69.67857142857143
2005-11-30,77.83928571428571,72.26488095238095
2005-12-01,78.9047619047619,72.62797619047619
2005-12-02,80.85119047619048,74.47321428571429
2005-12-03,78.4672619047619,72.60714285714286
2005-12-04,77.8452380952381,71.60714285714286
2005-12-05,78.19940476190476,71.44047619047619
2005-12-06,82.96428571428571,77.0952380952381
2005-12-07,80.62202380952381,74.4672619047619
2005-12-08,78.5922619047619,71.85416666666667
2005-12-09,77.86607142857143,71.99404761904762
2005-12-10,77.84821428571429,71.16964285714286
2005-12-11,76.47321428571429,70.29166666666667
2005-12-12,77.07142857142857,71.53571428571429
2005-12-13,76.11011904761905,70.05952380952381
2005-12-14,74.86904761904762,68.41964285714286
2005-12-15,72.36309523809524,65.76190476190476
2005-12-16,73.16666666666667,66.52083333333333
2005-12-17,78.87797619047619,72.77678571428571
2005-12-18,77.10119047619048,70.75297619047619
2005-12-19,76.58333333333333,69.44642857142857
2005-12-20,75.66369047619048,68.58035714285714
2005-12-21,74.36904761904762,66.75892857142857
2005-12-22,73.60416666666667,65.63690476190476
2005-12-23,71.41071428571429,63.904761904761905
2005-12-24,72.0952380952381,64.54761904761905
2005-12-25,73.36607142857143,65.92261904761905
2005-12-26,74.95535714285714,67.73511904761905
2005-12-27,74.32440476190476,67.50297619047619
2005-12-28,73.38392857142857,66.43452380952381
2005-12-29,72.56547619047619,66.00297619047619
2005-12-30,73.67857142857143,67.11904761904762
2005-12-31,77.6577380952381,71.52678571428571
2006-01-01,80.24404761904762,76.13690476190476
2006-01-02,81.46428571428571,77.41666666666667
2006-01-03,81.38392857142857,77.48809523809524
2006-01-04,81.67559523809524,78.1577380952381
2006-01-05,81.91964285714286,78.01785714285714
2006-01-06,81.70238095238095,77.75
2006-01-07,78.60119047619048,74.16369047619048
2006-01-08,81.14880952380952,77.08035714285714
2006-01-09,80.875,76.64880952380952
2006-01-10,78.68154761904762,74.85119047619048
2006-01-11,78.06547619047619,73.53869047619048
2006-01-12,78.14880952380952,74.22321428571429
2006-01-13,78.2202380952381,73.70535714285714
2006-01-14,73.8125,68.97916666666667
2006-01-15,67.44047619047619,62.11904761904762
2006-01-16,66.23809523809524,60.49702380952381
2006-01-17,66.5625,60.708333333333336
2006-01-18,70.39285714285714,64.57738095238095
2006-01-19,72.58630952380952,67.44047619047619
2006-01-20,73.3422619047619,67.68154761904762
2006-01-21,72.92857142857143,67.80059523809524
2006-01-22,70.25,64.7827380952381
2006-01-23,70.19642857142857,64.7172619047619
2006-01-24,69.39583333333333,63.842261904761905
2006-01-25,70.1875,64.33035714285714
2006-01-26,76.04464285714286,70.76190476190476
2006-01-27,76.64880952380952,71.56547619047619
2006-01-28,78.53869047619048,73.57142857142857
2006-01-29,80.02678571428571,75.62202380952381
2006-01-30,79.7827380952381,75.45238095238095
2006-01-31,77.26190476190476,72.30952380952381
2006-02-01,74.96130952380952,70.01785714285714
2006-02-02,74.55357142857143,69.68154761904762
2006-02-03,75.10119047619048,70.25
2006-02-04,75.53571428571429,70.0952380952381
2006-02-05,74.61607142857143,69.49107142857143
2006-02-06,75.94642857142857,70.85119047619048
2006-02-07,78.94345238095238,74.43154761904762
2006-02-08,79.58928571428571,75.39880952380952
2006-02-09,82.52678571428571,78.61607142857143
2006-02-10,81.11904761904762,77.20535714285714
2006-02-11,77.97321428571429,74.14285714285714
2006-02-12,77.19642857142857,73.22916666666667
2006-02-13,77.61904761904762,72.64880952380952
2006-02-14,76.04761904761905,71.00595238095238
2006-02-15,79.6547619047619,74.94047619047619
2006-02-16,83.05654761904762,79.41071428571429
2006-02-17,80.24702380952381,75.75
2006-02-18,77.60714285714286,72.55059523809524
2006-02-19,79.20833333333333,74.75595238095238
2006-02-20,80.03869047619048,74.92559523809524
2006-02-21,78.18154761904762,73.63095238095238
2006-02-22,79.83333333333333,75.88988095238095
2006-02-23,79.40178571428571,75.01785714285714
2006-02-24,81.5625,77.28869047619048
2006-02-25,80.92261904761905,77.13988095238095
2006-02-26,77.96130952380952,73.4702380952381
2006-02-27,80.28869047619048,76.27083333333333
2006-02-28,80.11309523809524,76.18154761904762
2006-03-01,78.41666666666667,73.68452380952381
2006-03-02,77.09821428571429,72.38988095238095
2006-03-03,76.46130952380952,71.86607142857143
2006-03-04,79.22916666666667,74.75297619047619
2006-03-05,80.06845238095238,75.66666666666667
2006-03-06,79.68452380952381,75.2172619047619
2006-03-07,80.54761904761905,76.38392857142857
2006-03-08,79.57440476190476,74.83928571428571
2006-03-09,81.76488095238095,77.83630952380952
2006-03-10,78.65178571428571,74.30357142857143
2006-03-11,77.44345238095238,73.32738095238095
2006-03-12,76.47619047619048,72.00595238095238
2006-03-13,77.33035714285714,73.4047619047619
2006-03-14,79.36011904761905,75.2202380952381
2006-03-15,79.78571428571429,75.97916666666667
2006-03-16,78.89583333333333,74.76785714285714
2006-03-17,80.0922619047619,76.47916666666667
2006-03-18,82.63690476190476,79.0327380952381
2006-03-19,81.75297619047619,77.86607142857143
2006-03-20,81.39880952380952,77.41369047619048
2006-03-21,78.31547619047619,73.72619047619048
2006-03-22,77.33928571428571,72.92857142857143
2006-03-23,79.30357142857143,74.55059523809524
2006-03-24,77.93452380952381,73.60714285714286
2006-03-25,81.51785714285714,77.50595238095238
2006-03-26,82.43452380952381,78.4375
2006-03-27,80.96130952380952,76.72916666666667
2006-03-28,80.72916666666667,76.5297619047619
2006-03-29,81.08630952380952,76.55654761904762
2006-03-30,79.36607142857143,75.83928571428571
2006-03-31,76.24107142857143,72.10416666666667
2006-04-01,75.80654761904762,72.19345238095238
2006-04-02,78.91071428571429,75.82440476190476
2006-04-03,77.53571428571429,73.96428571428571
2006-04-04,77.54464285714286,73.83035714285714
2006-04-05,83.62797619047619,80.39285714285714
2006-04-06,83.60714285714286,80.22321428571429
2006-04-07,82.44940476190476,78.74107142857143
2006-04-08,83.36904761904762,79.91369047619048
2006-04-09,82.80952380952381,79.11309523809524
2006-04-10,80.94345238095238,77.30654761904762
2006-04-11,78.85416666666667,74.78869047619048
2006-04-12,77.13988095238095,72.70238095238095
2006-04-13,76.64880952380952,72.13690476190476
2006-04-14,76.17857142857143,71.58333333333333
2006-04-15,81.05952380952381,76.99404761904762
2006-04-16,86.66369047619048,84.91369047619048
2006-04-17,86.27678571428571,84.41666666666667
2006-04-18,80.86904761904762,78.01190476190476
2006-04-19,78.36011904761905,75.14583333333333
2006-04-20,76.01190476190476,72.30654761904762
2006-04-21,76.37797619047619,71.8422619047619
2006-04-22,77.0,72.14583333333333
2006-04-23,75.07142857142857,70.45238095238095
2006-04-24,72.31547619047619,67.59821428571429
2006-04-25,69.59821428571429,64.95238095238095
2006-04-26,70.90178571428571,65.77678571428571
2006-04-27,70.95535714285714,65.69345238095238
2006-04-28,68.26785714285714,63.038690476190474
2006-04-29,70.55059523809524,65.35714285714286
2006-04-30,70.5297619047619,65.25595238095238
2006-05-01,72.30357142857143,67.55654761904762
2006-05-02,70.69047619047619,66.45833333333333
2006-05-03,67.51785714285714,63.208333333333336
2006-05-04,66.98214285714286,62.07440476190476
2006-05-05,73.87797619047619,69.9672619047619
2006-05-06,72.6875,68.86607142857143
2006-05-07,68.48214285714286,63.663690476190474
2006-05-08,70.91369047619048,66.63988095238095
2006-05-09,71.38690476190476,67.3452380952381
2006-05-10,68.93154761904762,64.0952380952381
2006-05-11,68.56845238095238,64.31547619047619
2006-05-12,73.12797619047619,68.76488095238095
2006-05-13,69.30357142857143,64.17857142857143
2006-05-14,69.13095238095238,64.0
2006-05-15,68.1547619047619,63.24404761904762
2006-05-16,69.4047619047619,64.83035714285714
2006-05-17,66.51190476190476,61.842261904761905
2006-05-18,64.62797619047619,59.74404761904762
2006-05-19,67.0922619047619,61.49107142857143
2006-05-20,78.86904761904762,74.7827380952381
2006-05-21,82.61309523809524,80.04464285714286
2006-05-22,80.8452380952381,77.52678571428571
2006-05-23,74.75,69.82440476190476
2006-05-24,78.72916666666667,75.5
2006-05-25,77.62202380952381,73.86011904761905
2006-05-26,75.09821428571429,70.9702380952381
2006-05-27,72.04166666666667,67.51488095238095
2006-05-28,69.54464285714286,64.61011904761905
2006-05-29,66.99702380952381,62.19047619047619
2006-05-30,66.89285714285714,61.73511904761905
2006-05-31,69.49107142857143,64.04464285714286
2006-06-01,70.87797619047619,66.15178571428571
2006-06-02,68.79464285714286,64.16964285714286
2006-06-03,67.14880952380952,62.723214285714285
2006-06-04,70.35714285714286,66.20535714285714
2006-06-05,72.54761904761905,68.25
2006-06-06,71.49107142857143,67.05654761904762
2006-06-07,68.0,63.470238095238095
2006-06-08,65.93154761904762,61.651785714285715
2006-06-09,65.35416666666667,60.98511904761905
2006-06-10,68.5,63.67857142857143
2006-06-11,73.97321428571429,69.48214285714286
2006-06-12,70.61607142857143,66.13690476190476
2006-06-13,68.82142857142857,64.39880952380952
2006-06-14,67.44345238095238,62.648809523809526
2006-06-15,65.83035714285714,60.875
2006-06-16,65.06845238095238,60.00595238095238
2006-06-17,64.35714285714286,59.229166666666664
2006-06-18,65.54166666666667,60.88690476190476
2006-06-19,64.125,59.74404761904762
2006-06-20,63.961309523809526,59.30059523809524
2006-06-21,65.36309523809524,60.48511904761905
2006-06-22,65.88095238095238,60.729166666666664
2006-06-23,64.94642857142857,60.151785714285715
2006-06-24,64.41964285714286,59.788690476190474
2006-06-25,65.69642857142857,61.38690476190476
2006-06-26,69.2797619047619,64.3422619047619
2006-06-27,71.23809523809524,66.91369047619048
2006-06-28,67.72619047619048,63.208333333333336
2006-06-29,69.55952380952381,65.11904761904762
2006-06-30,69.88392857142857,65.58333333333333
2006-07-01,68.9375,64.4047619047619
2006-07-02,75.07738095238095,70.75
2006-07-03,75.91369047619048,71.97916666666667
2006-07-04,72.70238095238095,68.57738095238095
2006-07-05,68.7827380952381,64.25297619047619
2006-07-06,65.61904761904762,60.93154761904762
2006-07-07,65.2172619047619,60.669642857142854
2006-07-08,64.11607142857143,59.276785714285715
